Id,Weekly_Sales
4_55_2013-07-19,14395.44087840136
4_55_2013-07-26,13043.472836309524
4_56_2012-11-02,888.7944494047617
4_56_2012-11-09,1123.9575565476187
4_56_2012-11-16,1205.8829136904758
4_56_2012-11-23,1498.8275803571435
4_56_2012-11-30,1842.4329107142855
4_56_2012-12-07,2244.2387003968242
4_56_2012-12-14,1776.506136904762
4_56_2012-12-21,958.9148065476187
4_56_2012-12-28,319.69995535714276
4_56_2013-01-04,453.28447321428575
4_56_2013-01-11,442.4856220238095
4_56_2013-01-18,777.7968750000002
4_56_2013-01-25,1075.2273511904762
4_56_2013-02-01,2634.608273809525
4_56_2013-02-08,2813.1566636904763
4_56_2013-02-15,4527.6546862244895
4_56_2013-02-22,4449.102839285714
4_56_2013-03-01,6213.740279761906
4_56_2013-03-08,8083.167869047618
4_56_2013-03-15,14120.521252976192
4_56_2013-03-22,15252.663705357145
4_56_2013-03-29,22300.700110119058
4_56_2013-04-05,25205.256452380967
4_56_2013-04-12,23237.52451785715
4_56_2013-04-19,24888.807604166657
4_56_2013-04-26,24097.693991071417
4_56_2013-05-03,20147.68339583333
4_56_2013-05-10,16735.329470238103
4_56_2013-05-17,14819.570922619048
4_56_2013-05-24,10829.920119047621
4_56_2013-05-31,8870.251613095239
4_56_2013-06-07,7172.710517857145
4_56_2013-06-14,5172.795110119046
4_56_2013-06-21,3949.2703184523807
4_56_2013-06-28,3624.541345238095
4_56_2013-07-05,2650.1693392857132
4_56_2013-07-12,2484.0787500000006
4_56_2013-07-19,1927.6162023809522
4_56_2013-07-26,1431.5207053571432
4_58_2012-11-02,4738.766369047618
4_58_2012-11-09,4741.042529761905
4_58_2012-11-16,4705.884345238095
4_58_2012-11-23,4779.2775297619055
4_58_2012-11-30,4615.3943452380945
4_58_2012-12-07,4567.596726190476
4_58_2012-12-14,4616.480654761905
4_58_2012-12-21,4725.766369047618
4_58_2012-12-28,4675.719494047619
4_58_2013-01-04,4301.525892857144
4_58_2013-01-11,3537.25
4_58_2013-01-18,4313.748724489796
4_58_2013-01-25,4106.459821428572
4_58_2013-02-01,8515.348087585035
4_58_2013-02-08,7440.417083333332
4_58_2013-02-15,7846.857958333333
4_58_2013-02-22,7365.575845238096
4_58_2013-03-01,5260.476636904763
4_58_2013-03-08,8156.252559523809
4_58_2013-03-15,4573.9771726190465
4_58_2013-03-22,3377.1569345238095
4_58_2013-03-29,3417.6442261904763
4_58_2013-04-05,3474.7023809523807
4_58_2013-04-12,3706.796130952381
4_58_2013-04-19,3969.940051020408
4_58_2013-04-26,4145.28231292517
4_58_2013-05-03,4741.101190476191
4_58_2013-05-10,4836.421130952382
4_58_2013-05-17,2998.0818452380954
4_58_2013-05-24,2670.1875
4_58_2013-05-31,4278.8139880952385
4_58_2013-06-07,4332.109672619048
4_58_2013-06-14,4921.181369047619
4_58_2013-06-21,4720.22431122449
4_58_2013-06-28,2588.0384778911566
4_58_2013-07-05,2061.992559523809
4_58_2013-07-12,3034.9226190476193
4_58_2013-07-19,3453.2693452380954
4_58_2013-07-26,2934.837797619047
4_59_2012-11-02,460.4718392857142
4_59_2012-11-09,751.4959315476191
4_59_2012-11-16,1029.1652261904762
4_59_2012-11-23,1879.2531309523818
4_59_2012-11-30,2266.0499455782315
4_59_2012-12-07,4213.32505357143
4_59_2012-12-14,8783.309889880953
4_59_2012-12-21,12029.098435374151
4_59_2012-12-28,7252.180499999998
4_59_2013-01-04,862.8551152210881
4_59_2013-01-11,446.9423690476193
4_59_2013-01-18,400.2332678571429
4_59_2013-01-25,398.9979285714286
4_59_2013-02-01,410.98566666666676
4_59_2013-02-08,622.0124732142857
4_59_2013-02-15,557.4256279761904
4_59_2013-02-22,543.7488184523808
4_59_2013-03-01,542.4717291666665
4_59_2013-03-08,498.73133630952367
4_59_2013-03-15,496.3356458333333
4_59_2013-03-22,519.4902916666668
4_59_2013-03-29,485.55355952380967
4_59_2013-04-05,551.7992083333335
4_59_2013-04-12,585.2535029761904
4_59_2013-04-19,507.3902589285712
4_59_2013-04-26,514.6646845238095
4_59_2013-05-03,512.2169761904762
4_59_2013-05-10,539.714029761905
4_59_2013-05-17,517.454142857143
4_59_2013-05-24,403.50593353174605
4_59_2013-05-31,376.7945644841271
4_59_2013-06-07,362.9935496031746
4_59_2013-06-14,402.5323750000002
4_59_2013-06-21,427.05071896258517
4_59_2013-06-28,446.4705106292518
4_59_2013-07-05,403.4471267006802
4_59_2013-07-12,401.92959098639454
4_59_2013-07-19,457.502988095238
4_59_2013-07-26,409.1807261904759
4_60_2012-11-02,405.12273809523805
4_60_2012-11-09,447.92061904761897
4_60_2012-11-16,506.2795079365079
4_60_2012-11-23,290.90696428571425
4_60_2012-11-30,562.4363860544216
4_60_2012-12-07,641.9274532312926
4_60_2012-12-14,672.1423809523807
4_60_2012-12-21,473.5919642857143
4_60_2012-12-28,292.02047619047624
4_60_2013-01-04,427.39904761904774
4_60_2013-01-11,404.07309523809533
4_60_2013-01-18,394.85779761904774
4_60_2013-01-25,384.27717261904763
4_60_2013-02-01,443.9928273809523
4_60_2013-02-08,449.9579107142857
4_60_2013-02-15,356.4062797619048
4_60_2013-02-22,389.250625
4_60_2013-03-01,449.55463010204056
4_60_2013-03-08,427.6051468769327
4_60_2013-03-15,407.2615159245516
4_60_2013-03-22,373.2996536796536
4_60_2013-03-29,390.805248917749
4_60_2013-04-05,413.6838887987014
4_60_2013-04-12,387.8422074829933
4_60_2013-04-19,343.14609523809503
4_60_2013-04-26,426.56726190476184
4_60_2013-05-03,481.5322023809523
4_60_2013-05-10,517.2974613095238
4_60_2013-05-17,348.546369047619
4_60_2013-05-24,271.20198809523805
4_60_2013-05-31,337.75620748299315
4_60_2013-06-07,416.9022470238095
4_60_2013-06-14,393.4412797619047
4_60_2013-06-21,339.0640873015872
4_60_2013-06-28,330.9914682539681
4_60_2013-07-05,389.1639087301587
4_60_2013-07-12,333.5956774376417
4_60_2013-07-19,312.37603458049887
4_60_2013-07-26,354.092242063492
4_67_2012-11-02,10940.951134778908
4_67_2012-11-09,10621.167738945574
4_67_2012-11-16,10442.809090136054
4_67_2012-11-23,9364.48604761905
4_67_2012-11-30,10667.127946428574
4_67_2012-12-07,14835.988507227888
4_67_2012-12-14,20079.166691326533
4_67_2012-12-21,24738.0603422619
4_67_2012-12-28,11757.139568452378
4_67_2013-01-04,8991.362183673466
4_67_2013-01-11,9093.198049744897
4_67_2013-01-18,10214.73769047619
4_67_2013-01-25,10650.18111309524
4_67_2013-02-01,13404.642892431975
4_67_2013-02-08,20998.33130059524
4_67_2013-02-15,28059.878068452384
4_67_2013-02-22,10737.02902083333
4_67_2013-03-01,10984.92038988095
4_67_2013-03-08,11127.962681547624
4_67_2013-03-15,10879.405839285713
4_67_2013-03-22,10075.24601190476
4_67_2013-03-29,10563.957309523807
4_67_2013-04-05,12200.791916666669
4_67_2013-04-12,10840.877117772108
4_67_2013-04-19,11079.4113707483
4_67_2013-04-26,11111.719330357142
4_67_2013-05-03,16815.226951105447
4_67_2013-05-10,26058.704782738085
4_67_2013-05-17,24434.919732142847
4_67_2013-05-24,13253.46517431973
4_67_2013-05-31,12248.575502976193
4_67_2013-06-07,12767.63122916667
4_67_2013-06-14,18222.491088435378
4_67_2013-06-21,15912.25326785715
4_67_2013-06-28,11089.803617346939
4_67_2013-07-05,11110.787077380952
4_67_2013-07-12,10159.305666666667
4_67_2013-07-19,10069.717288690474
4_67_2013-07-26,9634.804252976186
4_71_2012-11-02,6273.326562500001
4_71_2012-11-09,6362.470827380954
4_71_2012-11-16,6691.695047619048
4_71_2012-11-23,12303.962565476191
4_71_2012-11-30,8162.741488095237
4_71_2012-12-07,7414.597961309524
4_71_2012-12-14,9129.462485119047
4_71_2012-12-21,10697.673604166668
4_71_2012-12-28,8824.975935374154
4_71_2013-01-04,7865.42210119048
4_71_2013-01-11,6963.102806547619
4_71_2013-01-18,6974.221964285714
4_71_2013-01-25,6987.724107142858
4_71_2013-02-01,8816.542107142855
4_71_2013-02-08,10292.2161590136
4_71_2013-02-15,10812.523833333331
4_71_2013-02-22,10276.641577380953
4_71_2013-03-01,10085.489472363945
4_71_2013-03-08,9181.816927721093
4_71_2013-03-15,8975.10019451531
4_71_2013-03-22,8279.268428571435
4_71_2013-03-29,7520.654875000001
4_71_2013-04-05,6923.13987329932
4_71_2013-04-12,6976.942611394557
4_71_2013-04-19,6679.888090561223
4_71_2013-04-26,7374.432614370745
4_71_2013-05-03,7715.773497023806
4_71_2013-05-10,7250.420002976192
4_71_2013-05-17,7192.479794642859
4_71_2013-05-24,8285.266639880952
4_71_2013-05-31,8950.823663690478
4_71_2013-06-07,8451.644059523811
4_71_2013-06-14,8683.389901785711
4_71_2013-06-21,8548.176116071427
4_71_2013-06-28,8225.986812499994
4_71_2013-07-05,7926.022315476185
4_71_2013-07-12,7880.7391011904765
4_71_2013-07-19,8682.677574404766
4_71_2013-07-26,7668.359369047624
4_72_2012-11-02,112043.34034268706
4_72_2012-11-09,115481.09169940474
4_72_2012-11-16,114619.73557440478
4_72_2012-11-23,368143.93593750003
4_72_2012-11-30,129915.04963988098
4_72_2012-12-07,135911.29234821428
4_72_2012-12-14,158620.2349017857
4_72_2012-12-21,253211.89906845236
4_72_2012-12-28,105519.8581160714
4_72_2013-01-04,82687.93008843539
4_72_2013-01-11,84737.4802461735
4_72_2013-01-18,88307.48170153062
4_72_2013-01-25,99718.35798809525
4_72_2013-02-01,131562.3256857993
4_72_2013-02-08,144190.6971407313
4_72_2013-02-15,141077.0452559523
4_72_2013-02-22,117692.56372406465
4_72_2013-03-01,112431.46032823133
4_72_2013-03-08,101192.32448214288
4_72_2013-03-15,101400.8164702381
4_72_2013-03-22,95430.0943052721
4_72_2013-03-29,80211.72398809528
4_72_2013-04-05,89105.88438690477
4_72_2013-04-12,86755.2867857143
4_72_2013-04-19,87129.60985416667
4_72_2013-04-26,87016.19252083334
4_72_2013-05-03,86695.65942261902
4_72_2013-05-10,85600.19908630948
4_72_2013-05-17,93671.46065476185
4_72_2013-05-24,82419.06958333332
4_72_2013-05-31,77443.49985969388
4_72_2013-06-07,78974.82558290815
4_72_2013-06-14,93709.08889285715
4_72_2013-06-21,94327.74783460882
4_72_2013-06-28,85541.38222916664
4_72_2013-07-05,88155.35394345238
4_72_2013-07-12,86723.03373511904
4_72_2013-07-19,86561.45477083334
4_72_2013-07-26,86465.66829464286
4_74_2012-11-02,18668.88388690476
4_74_2012-11-09,18136.866830357143
4_74_2012-11-16,17889.150898809523
4_74_2012-11-23,30150.387702380965
4_74_2012-11-30,17092.97198511905
4_74_2012-12-07,17022.07764583333
4_74_2012-12-14,17466.79757440476
4_74_2012-12-21,26443.821138180258
4_74_2012-12-28,28164.196923894568
4_74_2013-01-04,26507.34043154761
4_74_2013-01-11,20800.296023809522
4_74_2013-01-18,20862.04222023809
4_74_2013-01-25,19293.700380952378
4_74_2013-02-01,20672.246154761902
4_74_2013-02-08,23730.254943452386
4_74_2013-02-15,23693.875220238093
4_74_2013-02-22,24608.735380952385
4_74_2013-03-01,24416.961377976193
4_74_2013-03-08,22642.240407738107
4_74_2013-03-15,22250.875008928586
4_74_2013-03-22,20461.17719387755
4_74_2013-03-29,19161.161428571435
4_74_2013-04-05,20644.945499999994
4_74_2013-04-12,19791.16500892857
4_74_2013-04-19,19805.25519345238
4_74_2013-04-26,19665.295939625852
4_74_2013-05-03,19964.523424744893
4_74_2013-05-10,19843.03403486394
4_74_2013-05-17,20936.73827806122
4_74_2013-05-24,19247.365230442163
4_74_2013-05-31,20099.691615646247
4_74_2013-06-07,19991.234698979588
4_74_2013-06-14,19756.578416666664
4_74_2013-06-21,19583.211517857144
4_74_2013-06-28,18792.447622023807
4_74_2013-07-05,20371.68135416667
4_74_2013-07-12,21176.716142857138
4_74_2013-07-19,22023.271523809526
4_74_2013-07-26,21881.871058673474
4_79_2012-11-02,54393.02552976191
4_79_2012-11-09,54393.02552976191
4_79_2012-11-16,54393.02552976191
4_79_2012-11-23,56075.11963690478
4_79_2012-11-30,54393.02552976191
4_79_2012-12-07,54393.02552976191
4_79_2012-12-14,54393.02552976191
4_79_2012-12-21,54669.64983928571
4_79_2012-12-28,56259.043767857154
4_79_2013-01-04,50672.83795535714
4_79_2013-01-11,50588.79224107143
4_79_2013-01-18,50187.97627678571
4_79_2013-01-25,51197.591053571414
4_79_2013-02-01,56593.32730357143
4_79_2013-02-08,61033.14284226192
4_79_2013-02-15,60048.00448809523
4_79_2013-02-22,61444.8764642857
4_79_2013-03-01,62040.54911309523
4_79_2013-03-08,60823.60797619047
4_79_2013-03-15,57219.7913839286
4_79_2013-03-22,54779.34065263608
4_79_2013-03-29,54401.69328656465
4_79_2013-04-05,56688.0973639456
4_79_2013-04-12,54056.30883630954
4_79_2013-04-19,54384.86364880953
4_79_2013-04-26,53229.25046428569
4_79_2013-05-03,55399.04261309522
4_79_2013-05-10,55766.00349107144
4_79_2013-05-17,55201.9309642857
4_79_2013-05-24,54868.15917857141
4_79_2013-05-31,54461.44697619043
4_79_2013-06-07,56886.22493749996
4_79_2013-06-14,55983.422047619046
4_79_2013-06-21,55037.57535119048
4_79_2013-06-28,55180.82570833334
4_79_2013-07-05,56964.694476190496
4_79_2013-07-12,56756.24921428573
4_79_2013-07-19,55963.289684523814
4_79_2013-07-26,52182.777416666686
4_80_2012-11-02,19181.409663690483
4_80_2012-11-09,19341.418770833337
4_80_2012-11-16,19449.114068452385
4_80_2012-11-23,19612.371940476198
4_80_2012-11-30,19506.87439583334
4_80_2012-12-07,20513.646267857144
4_80_2012-12-14,22199.70512797619
4_80_2012-12-21,24218.245550595242
4_80_2012-12-28,20048.709657738098
4_80_2013-01-04,21435.704976190482
4_80_2013-01-11,21435.704976190482
4_80_2013-01-18,21689.89528571429
4_80_2013-01-25,21025.80970238095
4_80_2013-02-01,21967.18429761905
4_80_2013-02-08,23614.497023809523
4_80_2013-02-15,22073.656482142855
4_80_2013-02-22,21881.950158588435
4_80_2013-03-01,21699.91473809523
4_80_2013-03-08,21735.538624999997
4_80_2013-03-15,21023.31282355442
4_80_2013-03-22,21143.778877976187
4_80_2013-03-29,20942.7318452381
4_80_2013-04-05,21987.922258928575
4_80_2013-04-12,21948.719735119055
4_80_2013-04-19,22175.689749999994
4_80_2013-04-26,22367.10271428571
4_80_2013-05-03,23126.584648809516
4_80_2013-05-10,23368.40437797618
4_80_2013-05-17,22742.9219047619
4_80_2013-05-24,21641.594425595245
4_80_2013-05-31,20389.739386904756
4_80_2013-06-07,20469.48515816326
4_80_2013-06-14,20612.53255399659
4_80_2013-06-21,20855.542401785708
4_80_2013-06-28,20737.237136904765
4_80_2013-07-05,21182.478461309536
4_80_2013-07-12,20083.821398809527
4_80_2013-07-19,19790.12669430272
4_80_2013-07-26,19799.05359906462
4_81_2012-11-02,32736.860982142844
4_81_2012-11-09,32736.860982142844
4_81_2012-11-16,32736.860982142844
4_81_2012-11-23,33209.41888988093
4_81_2012-11-30,32703.4188392857
4_81_2012-12-07,31634.413110119047
4_81_2012-12-14,30072.52289880952
4_81_2012-12-21,32027.657862670076
4_81_2012-12-28,24040.14751360543
4_81_2013-01-04,32078.526577380955
4_81_2013-01-11,32196.904443452386
4_81_2013-01-18,32196.904443452386
4_81_2013-01-25,31964.916333333345
4_81_2013-02-01,32873.95154761906
4_81_2013-02-08,33732.82357738096
4_81_2013-02-15,33787.24669642858
4_81_2013-02-22,33770.8811904762
4_81_2013-03-01,33068.11467261906
4_81_2013-03-08,33557.119190476194
4_81_2013-03-15,33666.85651190478
4_81_2013-03-22,32561.089830357145
4_81_2013-03-29,31753.857886904767
4_81_2013-04-05,34388.20854166669
4_81_2013-04-12,33162.34977380953
4_81_2013-04-19,33130.37563095238
4_81_2013-04-26,32195.89229464287
4_81_2013-05-03,32491.6400625
4_81_2013-05-10,32732.136443452386
4_81_2013-05-17,33461.38657780612
4_81_2013-05-24,32841.89224744896
4_81_2013-05-31,33802.00554804421
4_81_2013-06-07,33796.77977083333
4_81_2013-06-14,33758.58417559524
4_81_2013-06-21,32681.853583333337
4_81_2013-06-28,32546.756613095244
4_81_2013-07-05,34986.87667559525
4_81_2013-07-12,33976.90861011905
4_81_2013-07-19,33394.62243707483
4_81_2013-07-26,32433.795383503406
4_82_2012-11-02,31533.389687499995
4_82_2012-11-09,31802.655431547613
4_82_2012-11-16,32784.27788690475
4_82_2012-11-23,35296.011267857124
4_82_2012-11-30,36027.92248214284
4_82_2012-12-07,42899.0205892857
4_82_2012-12-14,59944.611032738074
4_82_2012-12-21,101075.0441190476
4_82_2012-12-28,44770.33373809524
4_82_2013-01-04,28871.2650922619
4_82_2013-01-11,27198.482130952365
4_82_2013-01-18,26465.063886904747
4_82_2013-01-25,26345.358351190465
4_82_2013-02-01,29272.88336607144
4_82_2013-02-08,32872.606681547615
4_82_2013-02-15,33726.69894642857
4_82_2013-02-22,32828.336333333325
4_82_2013-03-01,32587.71316369047
4_82_2013-03-08,33953.116419642865
4_82_2013-03-15,33672.56101785715
4_82_2013-03-22,32331.028464285708
4_82_2013-03-29,32006.590011904755
4_82_2013-04-05,32789.0986517857
4_82_2013-04-12,31707.382761904762
4_82_2013-04-19,31594.990529761893
4_82_2013-04-26,30892.896297619038
4_82_2013-05-03,30684.61573214285
4_82_2013-05-10,31851.920029761914
4_82_2013-05-17,34768.54316071428
4_82_2013-05-24,35429.293279761885
4_82_2013-05-31,33401.602425595236
4_82_2013-06-07,33029.559928571434
4_82_2013-06-14,32910.41495535714
4_82_2013-06-21,31903.57042261904
4_82_2013-06-28,31367.63724107144
4_82_2013-07-05,32206.673541666674
4_82_2013-07-12,32960.54047023809
4_82_2013-07-19,32820.27047023809
4_82_2013-07-26,31116.444419642856
4_83_2012-11-02,9116.678785714286
4_83_2012-11-09,9117.991136904762
4_83_2012-11-16,9126.405363095238
4_83_2012-11-23,9256.778845238094
4_83_2012-11-30,8893.838666666667
4_83_2012-12-07,8972.314351190476
4_83_2012-12-14,8945.241589285715
4_83_2012-12-21,9250.500883928571
4_83_2012-12-28,9331.6791875
4_83_2013-01-04,9885.088562499996
4_83_2013-01-11,8853.6475327381
4_83_2013-01-18,9457.967032738097
4_83_2013-01-25,9425.228119047619
4_83_2013-02-01,9629.082898809527
4_83_2013-02-08,10456.320544642856
4_83_2013-02-15,11151.246791666661
4_83_2013-02-22,12100.468797619043
4_83_2013-03-01,12564.454654761901
4_83_2013-03-08,12207.644464285711
4_83_2013-03-15,12192.329711309518
4_83_2013-03-22,11145.141550595234
4_83_2013-03-29,10721.175872023812
4_83_2013-04-05,12729.729639880945
4_83_2013-04-12,11126.559669642855
4_83_2013-04-19,10179.455755952382
4_83_2013-04-26,9124.902827380954
4_83_2013-05-03,9804.502017857145
4_83_2013-05-10,9509.281422619048
4_83_2013-05-17,9538.09763095238
4_83_2013-05-24,9425.313598214283
4_83_2013-05-31,9348.154764880954
4_83_2013-06-07,9533.090669642857
4_83_2013-06-14,9569.38757440476
4_83_2013-06-21,9817.95652380953
4_83_2013-06-28,9367.935163690485
4_83_2013-07-05,9866.959761904758
4_83_2013-07-12,9704.110404761905
4_83_2013-07-19,10128.624235119049
4_83_2013-07-26,8972.447767857138
4_85_2012-11-02,1988.61519345238
4_85_2012-11-09,2006.8954017857138
4_85_2012-11-16,2191.9433898809516
4_85_2012-11-23,2205.5105952380936
4_85_2012-11-30,2367.606735119047
4_85_2012-12-07,4200.531264880953
4_85_2012-12-14,5335.0898125
4_85_2012-12-21,5265.64647916667
4_85_2012-12-28,2992.914187500001
4_85_2013-01-04,2122.9393779761917
4_85_2013-01-11,2545.8102261904774
4_85_2013-01-18,2555.027425595238
4_85_2013-01-25,2395.784324404762
4_85_2013-02-01,2165.901184523811
4_85_2013-02-08,2474.636705357144
4_85_2013-02-15,2599.523291666665
4_85_2013-02-22,2138.433017857142
4_85_2013-03-01,2274.6159107142857
4_85_2013-03-08,2321.605949404762
4_85_2013-03-15,2358.407916666668
4_85_2013-03-22,2291.3388303571437
4_85_2013-03-29,2323.3292023809527
4_85_2013-04-05,2518.551148809524
4_85_2013-04-12,2155.1421160714285
4_85_2013-04-19,2816.702423044218
4_85_2013-04-26,2873.023553996599
4_85_2013-05-03,3030.080841836735
4_85_2013-05-10,3103.3675680272113
4_85_2013-05-17,3211.2043750000007
4_85_2013-05-24,3008.0329166666656
4_85_2013-05-31,2356.027523809524
4_85_2013-06-07,2566.6365225340137
4_85_2013-06-14,3019.8430161564634
4_85_2013-06-21,2910.416496598639
4_85_2013-06-28,2712.168103741496
4_85_2013-07-05,2337.2737368197268
4_85_2013-07-12,3088.7799723639464
